clean_text,sentiment
nd week of class  of students left in biochem lecture,0
what do you do when you cut all your hair off amp then you passionately hate it i made a big mistake   hugs,0
i just fucked up my already fucked ankle because some moron thought it was a good idea to freak me out and i slipped on ice at my door,0
dinner at dicks last night of beach week,0
ya man mc shan is in the building his new song goes quotmy swagger make my chain swangquot,0
hey i was scared last night at  because of you and i had several bad nightmares,0
my last day at the last magazine tmrw im going to miss magnus and tenzin and evelien,0
tititititittitititio  i miss you,0
does not like the f scene not one bit,0
i tried to text  and got an error,0
so sorry about your cat,0
cant blame lewis the car is just not good enough this season,0
wheres all the cheesy pop gone  i was just getting into it and now its gone xx,0
trying to act careless,0
charlize hs stay in hospital  at least  mre days  natalie cmes home tomorrowwe r going  hv a ltle party when charlize cmes home,0
ugh somebody pleaseeee save me,0
mmmmm what u make im hungry,0
lol graduation requirement  i wanted to avoid it,0
mimunm of  years for him  and life for the lodger   the bastards should have all got life and thrown away the key  poor baby p,0
missed the ups guy again ugh so sad  but i got some cool stuff today that im super excited about and looking forward to tonight too,0
hiding in the blankets with hot food god its freezing,0
i suppose i will do more vacation research alone since no one looooves me,0
aliyan anoop chethifysing on new laptop make me go vibgyor with envy,0
sitting in my last orchestra rehearsal last concert tonight,0
when is the cd officially coming out all of us over here in georgia are lonely without your music,0
i know i should break it off because you will always love him more than me but i cant because of how much i love you,0
ughhhh    i dont want to take this test  we shouldnt have any for the rest of these two weeks,0
the holyoke mall at ingelside holyoke mall thats the closest one to me  minutes away   but well worth the drive,0
thunderstorms nickel size hail and  mph winds only got half the furniture in duck and cover  sorry if a chair hits you,0
i have to do the same to go to work in the mornings unpleasant,0
and  were right thrices vheissu is mediocre at best,0
im going to miss jay leno on the tonight show,0
i just read your blog it was hilarious haha it made me rofl i wish i was in the us so i could see you on tour,0
urghh ive never felt so rough in my life,0
just to let you know forever actually means forever,0
what,0
apparently firefox spellcheck doesnt consider firefox spellcheck or dildo words,0
has just realised its bright outside and is still not tiredpacking tomorrow,0
anytime at least you could go out im stuck inside with broken toes  revision,0
oh thats fine  same podcast list is ok with me previously itd just stop dead in its tracks end of story,0
because i had been horribly horribly sick,0
is getting ready to go a gala in pouring down rain,0
goodnight from my new bedroom in vb i already miss my old one i had for  years,0
bah blah blah single for two weeks now,0
fucking chis my straightners broken,0
ok so my first yoga sock is almost done but i tried it on amp its definitely too big booooo i like my socks more fitted than that,0
true blood season premiere last night dont tell me what happened im not going to get to watch it until it comes out on dvd,0
just got to dallas finally spending the night around denton cause i cant let a friday night go to waste  but i miss dc,0
i need new brakes too  gettin em tomorrow,0
to the west coastersim sorry about telling you danny left before you guys had a chance to watchi got excitedanyways sorry,0
i think my camera just died  damn it,0
had a great weekend with my favourite fella  i so hate this back to reality feeling,0
my face is swollen and my throat hurts soo much  i wanna go hom well i acutually do in one hour yay,0
fat pig of a dog has eaten all my flapjacks,0
aaron im taken im sorry,0
im an insomnia ass biotch the world is sleeping and im wide awake i suck,0
dam it my tire popped on the  n,0
ok i know im late but i just came across the quotlionheartedquot mixtape wonderful mad i missed u in dc  i wish u well,0
i wish i wasnt stuck inside on this beautiful day,0
i am going to try and walk all the way to work  miles at least once a week i think im  stone,0
my eyes hurt so bad  zzz,0
im gonna study chemistrybaaahh i hate chemistry,0
i know none of my friends want to pay for them though  i dont even think ill make it to warped so sad,0
then i know how theyll feel,0
yes yes it is i might just have to get one mailed to me,0
not doing anything tonight,0
nope will do wed o didnt tell the mac died june  lets us pray  rip oct jun  im dprss u guys mademe,0
vote handmade is sadly unusable because every other page is quotuh oh reddit brokequot  artfire votehandmade etsy,0
have to go to sleep but this twilight book new moon is finally getting good goingchapters  poor jacob,0
were wrapping it up i am not happy,0
i have a fever,0
paperwork     i need a minion for this,0
my head hurts right behind my eyes,0
iquotm sorry  anything i can do to help,0
is extremely sad that shes not gonna see ppl from star anymore or next year,0
sooo many things happenin  oncehavin a tough time tryna sort it all out,0
where are you bee,0
still spitting out stitches from that bone graft,0
